mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;16;0.04871;2463536.528632;120000;36.699167;0;2463536.528632;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;17;0.048652;2466501.822128;120000;36.635;0;2466501.822128;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;18;0.048664;2465867.361241;120000;36.7875;0;2465867.361241;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;19;0.048823;2457847.807688;120000;36.7375;0;2457847.807688;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;20;0.048767;2460695.76788;120000;36.665;0;2460695.76788;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;21;0.048762;2460955.152066;120000;36.711667;0;2460955.152066;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;22;0.048715;2463312.905832;120000;36.9325;0;2463312.905832;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;23;0.048796;2459215.95277;120000;36.7925;0;2459215.95277;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;24;0.048752;2461418.899693;120000;36.719167;0;2461418.899693;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;25;0.048727;2462706.112597;120000;36.884167;0;2462706.112597;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;26;0.048627;2467763.299548;120000;36.641667;0;2467763.299548;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;27;0.049076;2445184.266641;120000;36.875833;0;2445184.266641;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;28;0.048759;2461094.858656;120000;36.728333;0;2461094.858656;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;29;0.048716;2463273.768431;120000;36.834167;0;2463273.768431;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;30;0.048538;2472273.351353;120000;36.925833;0;2472273.351353;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;1;0.048054;2497191.543935;120000;36.7975;0;2497191.543935;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;2;0.047388;2532261.112079;120000;36.875833;0;2532261.112079;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;3;0.04771;2515187.857075;120000;36.760833;0;2515187.857075;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;4;0.047367;2533417.625768;120000;36.814167;0;2533417.625768;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;5;0.049092;2444411.684801;120000;36.606667;0;2444411.684801;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;6;0.048616;2468340.95605;120000;36.865;0;2468340.95605;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;7;0.048893;2454350.662774;120000;36.751667;0;2454350.662774;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;8;0.048619;2468146.969349;120000;36.638333;0;2468146.969349;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;9;0.048406;2479038.797329;120000;36.74;0;2479038.797329;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;10;0.048553;2471534.971303;120000;36.741667;0;2471534.971303;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;11;0.048807;2458667.393667;120000;36.710833;0;2458667.393667;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;12;0.048671;2465515.451755;120000;36.8625;0;2465515.451755;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;13;0.048781;2459961.9161;120000;36.804167;0;2459961.9161;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;14;0.048727;2462676.54646;120000;36.886667;0;2462676.54646;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;15;0.048802;2458920.203306;120000;36.943333;0;2458920.203306;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;16;0.048746;2461730.047257;120000;36.828333;0;2461730.047257;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;17;0.04858;2470157.81756;120000;36.894167;0;2470157.81756;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;18;0.048605;2468858.640067;120000;36.843333;0;2468858.640067;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;19;0.048696;2464277.575569;120000;36.9475;0;2464277.575569;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;20;0.048967;2450606.744703;120000;36.6925;0;2450606.744703;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;21;0.048664;2465882.613261;120000;36.681667;0;2465882.613261;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;22;0.048648;2466693.724926;120000;36.986667;0;2466693.724926;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;23;0.048898;2454089.256085;120000;36.834167;0;2454089.256085;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;24;0.04853;2472692.409263;120000;36.755;0;2472692.409263;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;25;0.04892;2452960.596704;120000;36.916667;0;2452960.596704;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;26;0.048732;2462469.451784;120000;36.745;0;2462469.451784;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;27;0.048729;2462596.898314;120000;36.788333;0;2462596.898314;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;28;0.048494;2474514.051837;120000;36.820833;0;2474514.051837;0;0;0;0;0;0;0
mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;29;0.048712;2463456.217988;120000;36.6475;0;2463456.217988;0;0;0;0;0;0;0
